,index,HR,DEJ2000,RAJ2000,Vmag,pmRA,pmDE,Parallax,RadVel,Format_Parallax,TA_origin,TimeAngle,appDE,appRA,az,decr,rar,topoDE,topoRA,zd
5705,5830,5831,12.0531,15.66955556,6.25,-0.006999999999999999,-0.006999999999999999,0.0,-21,0.001,0.8457474706610313,0.8457474706610313,11.99646471266899,15.68421512350941,204.50255722217344,12.004755555498052,15.684412385006402,11.99646775895502,15.684219637775861,30.411146531788688
5707,5832,5833,36.6367,15.65616667,6.0,-0.013999999999999999,-0.013000000000000001,0.015,-19,0.015,0.8620075027395799,0.8620075027395799,36.58050640320255,15.66795411207021,252.97420863633278,36.581685516321066,15.668168764703532,36.58051524976479,15.667959605697312,10.587568236324465
5708,5833,5834,36.6358,15.65630556,5.07,-0.013000000000000001,-0.006,0.015,-24,0.015,0.8618685787650868,0.8618685787650868,36.579609337200885,15.668093036063825,252.96594515962502,36.58078862149599,15.668307651393723,36.57961818214287,15.668098529671806,10.586428923286837
5709,5834,5835,50.4233,15.64286111,5.84,0.005,-0.038,0.0,-14,0.001,0.8777765166200595,0.8777765166200595,50.3672105869452,15.652183682225644,322.2601833000671,50.36479724900587,15.652461970796606,50.3672222192066,15.652190591816833,13.426219217208011
5714,5839,5840,16.0247,15.68311111,6.01,0.027999999999999997,-0.013000000000000001,0.0,3,0.001,0.8326006237211949,0.8326006237211949,15.968473538555314,15.69736188838032,206.96335479666718,15.975452762388128,15.697552662064345,15.968477498283798,15.697366484715698,26.612590237368554
5715,5840,5841,57.9244,15.65263889,6.45,-0.005,0.011000000000000001,0.0,-8,0.001,0.8700424914241704,0.8700424914241704,57.868697135194324,15.659916326469418,339.17555569872223,57.86421886803799,15.660257538333761,57.86870980768952,15.659924617012722,19.291811980555604
5716,5841,5842,19.6703,15.69252778,4.52,-0.057,-0.046,0.011000000000000001,-17,0.011000000000000001,0.8235726692714529,0.8235726692714529,19.614382843214297,15.706389745599166,209.984855290642,19.62023259201477,15.706577198215978,19.614387615780466,15.70639443916544,23.193564665581203
5717,5842,5843,12.8475,15.6965,5.33,0.04,-0.003,0.032,2,0.032,0.818888382203955,0.818888382203955,12.791472261486856,15.711074191311384,204.26928840944746,12.799479840801599,15.71126422052967,12.791475401260366,15.711078726232937,29.53208290194
5718,5843,5844,69.2833,15.62752778,5.62,-0.047,0.057999999999999996,0.0,-29,0.001,0.9005717993276239,0.9005717993276239,69.22730264864671,15.62938289915504,350.5721036903668,69.2193612586639,15.629957106162767,69.22731712738074,15.629395309109269,29.66875085875405
5719,5844,5845,18.4639,15.69852778,5.81,-0.07200000000000001,0.053,0.021,-30,0.021,0.8174450073743511,0.8174450073743511,18.40807787858123,15.712517439832693,208.60502814492088,18.41429011919364,15.712703684371219,18.408082336297205,15.712522101062541,24.267648616352098
5723,5848,5849,26.2956,15.71238889,3.84,-0.105,0.045,0.033,-11,0.033,0.8044676970297822,0.8044676970297822,26.240302620819506,15.725494477040488,218.25353758885657,26.24423089468856,15.725679598575267,26.24030875061822,15.72549941140711,17.19487765860883
5724,5849,5850,13.6678,15.71961111,6.48,-0.01,-0.032,0.002,-10,0.002,0.7958656757114699,0.7958656757114699,13.612298518246055,15.734096876809053,204.15605258266655,13.620021104558752,15.734280715807346,13.612301759785433,15.734101432725422,28.647081794695048
5727,5852,5853,2.515,15.73383333,5.88,-0.054000000000000006,-0.151,0.046,19,0.046,0.7805306139753814,0.7805306139753814,2.4595084087466854,15.749432058792289,198.19188508447343,2.4713676340797273,15.749630406408548,2.4595090124830756,15.749436494461511,39.30012381227706
5728,5853,5854,6.4256,15.73780556,2.65,0.13699999999999998,0.047,0.053,3,0.053,0.7769449539404913,0.7769449539404913,6.370299888379594,15.753017694547703,199.70392570129357,6.380581573515197,15.753206613424807,6.37030139561094,15.753022154496401,35.499685926976746
5729,5854,5855,32.5158,15.73313889,5.56,-0.032,-0.01,0.0,-4,0.001,0.784510650139449,0.784510650139449,32.461123951980234,15.745451207233918,232.89789509571455,32.46335367675539,15.74563863193496,32.46113120037224,15.745456458297443,12.149787158966042
5731,5856,5857,52.3608,15.71408333,5.51,-0.067,0.032,0.01,-16,0.01,0.807099532980807,0.807099532980807,52.306246066976854,15.722860338066182,329.77097885923183,52.30328001055511,15.723128905316281,52.30625704745625,15.722867575456085,14.397505724270385
5732,5857,5858,17.2642,15.74502778,6.14,-0.026000000000000002,0.0,0.0,-5,0.001,0.7708303634322355,0.7708303634322355,17.209353390364363,15.759132103388131,206.07006548799586,17.215912688187455,15.759307921434058,17.209357328903998,15.759136745004657,25.13782700499414
5733,5858,5859,5.4469,15.75652778,5.58,0.027000000000000003,-0.015,0.0,-10,0.001,0.7581269864328135,0.7581269864328135,5.391987619591176,15.771835665548052,198.82018180205588,5.402637966851159,15.772021737025417,5.391988869806438,15.771840122004079,36.375017270909616
5735,5860,5861,0.8914,15.76102778,6.33,0.043,0.008,0.0,14,0.001,0.7531758216253195,0.7531758216253195,0.83647181924551,15.776786848472627,196.99079703832706,0.8490170531288488,15.776982261770724,0.8364720371568114,15.776791286811573,40.78446985840879
5737,5862,5863,-1.8044,15.76822222,5.4,-0.027000000000000003,-0.038,0.0,-12,0.001,0.7457136378260998,0.7457136378260998,-1.8592338603723864,15.78424902872661,195.9591043522135,-1.8454492286704955,15.78445050171544,-1.8592342452416453,15.784253470610793,43.39117263872143
5740,5865,5866,-6.1203,15.77927778,6.24,-0.009000000000000001,-0.002,0.0,-51,0.001,0.7342242285870899,0.7342242285870899,-6.174986513148417,15.795738411825946,194.50865293250837,-6.158977011814208,15.795952835097351,-6.174987835908061,15.795742879849803,47.58262088768039
5741,5866,5867,15.4219,15.76980556,3.67,0.067,-0.045,0.040999999999999995,-1,0.040999999999999995,0.7458642607467176,0.7458642607467176,15.3675449860475,15.78409824359252,203.88550245276696,15.374673163856105,15.78426914016232,15.367548401642857,15.784102847690175,26.75236272905158
5742,5867,5868,7.3531,15.77405556,4.43,-0.223,-0.067,0.094,-66,0.094,0.7407907477681253,0.7407907477681253,7.298625056923345,15.789171883773346,199.2097850829508,7.308534864423618,15.789350258944802,7.298626698367651,15.789176360668767,34.464986365237934
5744,5869,5870,14.1153,15.78813889,5.71,-0.06,0.039,0.0,-34,0.001,0.7273984536168214,0.7273984536168214,14.061313865000484,15.802564074009373,202.44956556655853,14.068855777052804,15.802731504090337,14.061316920590253,15.802568654820071,27.910992118655585
5748,5873,5874,13.7886,15.80369444,6.0,-0.006,-0.11599999999999999,0.0,-54,0.001,0.7118120666155843,0.7118120666155843,13.73494801941108,15.818150464009074,201.78326056985668,13.742589776887355,15.818314485614874,13.734950941521214,15.818155041821308,28.155671174048468
5749,5874,5875,-3.8186,15.81577778,5.53,-0.033,0.009000000000000001,0.0,-16,0.001,0.6979529420679604,0.6979529420679604,-3.872411264651895,15.832009706327316,194.3805289513359,-3.8576593772315335,15.83220451496448,-3.872412041447993,15.832014166368932,45.220237414215866
5751,5876,5877,31.7358,15.80055556,6.44,0.032,-0.040999999999999995,0.0,-20,0.001,0.7170278096519205,0.7170278096519205,31.682556086324304,15.812934074423463,227.3887051760727,31.684966153834946,15.813104165273044,31.68256256212974,15.812939298784972,12.121491636369715
5752,5877,5878,55.4747,15.77633333,5.92,-0.125,0.076,0.0,-4,0.001,0.7457691956502774,0.7457691956502774,55.421530553164175,15.784190090355503,338.03306349267234,55.41768446202499,15.784460853451552,55.421541097719405,15.784197912786615,16.663118787685555
5753,5878,5879,18.1417,15.81233333,4.09,-0.051,-0.08800000000000001,0.021,-39,0.021,0.7036374307655304,0.7036374307655304,18.08835261011143,15.826324997752074,204.62268602283356,18.094610996953627,15.826485034594782,18.088356377919972,15.826329677671362,23.983563562581306
5754,5879,5880,28.1567,15.80955556,5.85,-0.002,-0.015,0.01,25,0.01,0.7075718049576292,0.7075718049576292,28.103556912175613,15.822390261185015,217.83743033672604,28.10693059600067,15.822554259877252,28.103562645736073,15.822395303479263,14.930527863220314
5755,5880,5881,-3.4303,15.827,3.53,-0.086,-0.024,0.006999999999999999,-9,0.006999999999999999,0.6867689977653431,0.6867689977653431,-3.4838490352832685,15.843193650257213,194.25179657366587,-3.4693026028493343,15.843383936676036,-3.483849719413746,15.84319811067155,44.80727663885191
5760,5885,5886,62.5994,15.77777778,5.19,0.039,-0.055,0.018000000000000002,-6,0.018000000000000002,0.7468781419411137,0.7468781419411137,62.5464063431107,15.783079337494428,347.1467731197624,62.54050265489727,15.783426898518032,62.54641772065325,15.783088966495779,23.09658684945517
5761,5886,5887,55.3767,15.79388889,5.86,0.011000000000000001,0.01,0.013000000000000001,-2,0.013000000000000001,0.7282080606255619,0.7282080606255619,55.32390027023407,15.80175123785175,338.31721437007127,55.32007426471098,15.802014852471583,55.323910550558104,15.80175904781133,16.503927995228658
5762,5887,5888,2.1964,15.83819444,5.23,0.031,-0.051,0.027000000000000003,-4,0.027000000000000003,0.6761392386022234,0.6761392386022234,2.1432316207075766,15.85382341239367,195.67192046383443,2.1551634530365145,15.853995343719594,2.1432320824534195,15.853827869834669,39.261187962682
5763,5888,5889,26.0683,15.82658333,4.63,-0.076,-0.063,0.013999999999999999,-19,0.013999999999999999,0.690295793528664,0.690295793528664,26.015473800037494,15.839666361612405,213.2797266313338,26.019417683281976,15.83982481481192,26.015479008266578,15.839671314908228,16.62757314434296
5766,5891,5892,4.4778,15.84694444,3.71,0.128,0.063,0.040999999999999995,-9,0.040999999999999995,0.6676185226312157,0.6676185226312157,4.424882558722177,15.862344116455853,196.2448979404879,4.435867425570984,15.862509257061694,4.424883468482606,15.862348585805677,37.00446887802235
5768,5893,5894,15.1336,15.84491667,5.2,-0.005,-0.040999999999999995,0.0,24,0.001,0.6707399276114181,0.6707399276114181,15.080896844140382,15.859222566515836,201.3886973907924,15.088083825790378,15.859376177686674,15.080899856638542,15.859227180825474,26.69512948304243
5769,5894,5895,-3.0906,15.85433333,5.11,-0.087,-0.027000000000000003,0.01,-8,0.01,0.6594679470090696,0.6594679470090696,-3.143521937371345,15.870494697052951,193.76923237533887,-3.129164160722469,15.870676153146864,-3.1435225256963126,15.870499161427823,44.397499348328886
5773,5898,5899,20.9778,15.85441667,4.76,-0.053,0.019,0.015,-62,0.015,0.6618801745493315,0.6618801745493315,20.925455693183146,15.868082162015016,205.72051416691656,20.930845585183395,15.868232388588579,20.925459762110535,15.868086933887561,21.1172154884603
5775,5900,5901,35.6575,15.85386111,4.82,-0.006999999999999999,-0.34700000000000003,0.034,-24,0.034,0.6643009897967946,0.6643009897967946,35.60551509013776,15.865660637190775,240.94914396007601,35.60686932500445,15.86582380742778,35.6055217285856,15.865666118640098,8.990269735378067
5777,5902,5903,77.7944,15.73430556,4.32,0.02,-0.001,0.016,-13,0.016,0.804489912097937,0.804489912097937,77.74066757885262,15.725456352544041,355.93318459152687,77.72954596116257,15.726395979403483,77.74068107828217,15.725477196338955,37.660353803004696
5783,5908,5909,17.4036,15.88227778,6.36,-0.040999999999999995,0.002,0.0,-12,0.001,0.6336315544126343,0.6336315544126343,17.351785425904435,15.896330878644411,201.73879330389428,17.358242567016237,15.896475015046867,17.351788680921324,15.896335554024258,24.36782392940285
5785,5910,5911,13.1967,15.88669444,6.1,-0.151,-0.561,0.040999999999999995,36,0.040999999999999995,0.6287663857951955,0.6287663857951955,13.144879472452777,15.901196139011443,198.98328426411734,13.152680570680028,15.901341188266796,13.144881942058479,15.901200722641697,28.39287607246995
5787,5912,5913,16.075,15.89302778,6.09,0.027000000000000003,-0.02,0.0,2,0.001,0.6227403770525228,0.6227403770525228,16.023393231544297,15.907222086265142,200.48313865235556,16.030261248164056,15.907364168961232,16.023396193664972,15.90722673138437,25.595408471899724
5788,5913,5914,42.4517,15.87791667,4.62,0.44,0.632,0.055999999999999994,-55,0.055999999999999994,0.6413549618640921,0.6413549618640921,42.40041045573074,15.888606105361395,289.08553516929067,42.39999534875964,15.888778592255496,42.400417868204485,15.8886121465728,7.2767324382427265
5793,5918,5919,8.5803,15.91119444,6.29,0.002,0.002,0.0,-25,0.001,0.603790619918172,0.603790619918172,8.528926630925012,15.926171970431158,196.15542207818493,8.538317537423811,15.926315358593913,8.52892818671317,15.92617648851872,32.793600221733946
5796,5921,5922,55.8267,15.87127778,5.81,-0.023,0.057,0.0,-30,0.001,0.6510535185931623,0.6510535185931623,55.77556368379469,15.87890566134695,341.08935672101074,55.77158281694833,15.879144578324034,55.77557290442336,15.87891358984373,16.59756958426955
5798,5923,5924,20.3108,15.90961111,5.44,-0.08199999999999999,0.043,0.023,-61,0.023,0.6066279120870615,0.6066279120870615,20.259666310979153,15.92333443412458,203.09333327864468,20.2652329136799,15.9234720046826,20.259669921584234,15.923339196349831,21.483358979237256
5805,5930,5931,18.6206,15.92772222,6.26,-0.013999999999999999,-0.015,0.0,-42,0.001,0.5883329525388916,0.5883329525388916,18.56983124639799,15.941629439487539,201.0866843982246,18.575898755181427,15.941762949364879,18.56983446707784,15.941634155898,23.014447765845276
5806,5931,5932,43.1386,15.91052778,5.37,-0.032,0.065,0.034,-10,0.034,0.608893537505832,0.608893537505832,43.08803457195436,15.921067454052851,295.14862028634525,43.087431399131454,15.921233071625839,43.08804169210437,15.92107357093106,7.123410457397284
5807,5932,5933,15.6617,15.94088889,3.85,0.312,-1.281,0.069,7,0.069,0.574845558259657,0.574845558259657,15.611152310298978,15.955116905649229,198.6946396769287,15.618133342385574,15.955248131116727,15.61115497265605,15.955121550177235,25.809356802493784
5810,5935,5936,37.9469,15.92988889,5.45,0.031,0.083,0.044000000000000004,-12,0.044000000000000004,0.5886694599071234,0.5886694599071234,37.89663848459598,15.941291982989242,252.11470581336036,37.89737083594636,15.9414402117716,37.89664467220607,15.941297648529769,7.0717981982761815
5812,5937,5938,42.5661,15.92516667,5.75,-0.025,0.015,0.0,-17,0.001,0.5941627900684647,0.5941627900684647,42.51584143377153,15.935798254220916,291.0382855895194,42.51538196700394,15.935958246851877,42.51584830324084,15.935804318368428,6.798452777343142
5814,5939,5940,14.4144,15.95405556,5.54,-0.121,0.087,0.0,-68,0.001,0.561547630130617,0.561547630130617,14.364128465959995,15.9684148584435,197.58585210079914,14.371504809183723,15.96854358172938,14.364130864639323,15.968419478306275,26.97057330522412
5821,5946,5947,26.8778,15.95980556,4.15,-0.076,-0.061,0.024,-31,0.024,0.5572289250025442,0.5572289250025442,26.827942516696485,15.972733167385092,208.70315991636377,26.83161540148323,15.972861361346446,26.827946822000158,15.972738183434348,15.114004589707736
5823,5948,5949,58.9117,15.93047222,6.31,-0.024,0.022000000000000002,0.0,-8,0.001,0.5929569279451492,0.5929569279451492,58.86190111100754,15.937001536079478,346.4333845458181,58.85702406652449,15.937242064129347,58.86190978230033,15.937010180491743,19.253100945203503
5824,5949,5950,39.6953,15.95830556,6.31,-0.063,0.06,0.0,-14,0.001,0.5605540371996351,0.5605540371996351,39.64570509322079,15.969407258806633,265.8056450830827,39.64597661188563,15.969551581200598,39.645711204173715,15.969413071237257,6.2582930625724424
5831,5956,5957,36.6439,15.98269444,5.62,0.022000000000000002,0.028999999999999998,0.0,11,0.001,0.535695350858532,0.535695350858532,36.59477633128382,15.994266178052051,240.41772667909328,36.59583110320068,15.994398961425603,36.59478178263494,15.99427175757836,7.146206467326346
5832,5957,5958,25.9203,15.99172222,2.0,-0.005,0.013000000000000001,0.0,-29,0.001,0.5252063573624781,0.5252063573624781,25.87113658277165,16.004755770626183,205.82059846576612,25.87506563711892,16.004876106856816,25.871140500553217,16.004760751074414,15.827683934997792
5833,5958,5959,-8.4114,16.01322222,5.55,-0.013999999999999999,-0.013000000000000001,0.0,-19,0.001,0.5000103403954839,0.5000103403954839,-8.460758647891971,16.029952233535493,189.42515809396943,-8.443582120635593,16.030103933535784,-8.460759863960533,16.02995676804141,49.284479384477955
5834,5959,5960,54.7497,15.96316667,4.95,-0.15,0.11,0.022000000000000002,-11,0.022000000000000002,0.5589595391225277,0.5589595391225277,54.7005332735808,15.970999823585903,342.0329026180285,54.69682117919479,15.971198545635454,54.70054105682745,15.971007569314365,15.290724972480989
5837,5962,5963,4.4275,16.01419444,5.83,-0.040999999999999995,0.075,0.0,-4,0.001,0.5003713747528522,0.5003713747528522,4.378393587276733,16.02959123547273,192.12838596840763,4.3893230142659165,16.02971455194269,4.3783942635263005,16.02959573368404,36.58189292340901
5838,5963,5964,49.8811,15.98455556,6.05,0.023,-0.040999999999999995,0.0,4,0.001,0.5363232622474161,0.5363232622474161,49.83230340739223,15.9936369014436,332.5953909811588,49.8299080187005,15.993804602909496,49.832310393515506,15.993643846189476,10.89821771820779
5841,5967,5968,33.3036,16.01741667,5.41,-0.192,-0.7659999999999999,0.04,18,0.04,0.5004999617464847,0.5004999617464847,33.25517299521007,16.029461783316673,221.22965742984067,33.2570944396455,16.02958184660374,33.255177672439174,16.029467146690408,9.170903760776646
5844,5970,5971,29.8511,16.02405556,4.99,-0.039,-0.009000000000000001,0.01,-19,0.01,0.49338976856077466,0.49338976856077466,29.802750574986405,16.036572170024066,210.91465541442994,29.805592699428594,16.036687502966767,29.802754754843193,16.036577339876118,12.066398118306871
5845,5971,5972,22.8044,16.03825,4.83,0.002,0.027999999999999997,0.012,-28,0.012,0.47831849888298805,0.47831849888298805,22.756219969509992,16.051643742429633,200.31582956926547,22.761017784713786,16.051752371641015,22.75622312645371,16.051648609553904,18.562197589427694
5849,5975,5976,4.9867,16.06269444,6.08,-0.040999999999999995,0.012,0.0,-44,0.001,0.45193174215614107,0.45193174215614107,4.938726547379068,16.078030857646525,191.06400687645325,4.949416668710961,16.078141456073006,4.938727232697969,16.07803536628075,35.917216449075845
5854,5980,5981,52.9158,16.03486111,5.93,-0.002,-0.034,0.0,-7,0.001,0.4868330536427692,0.4868330536427692,52.86817186442023,16.04312662160585,341.40009993632987,52.8649434750602,16.04329110456851,52.868178456541465,16.043134054794123,13.35696829390605
5855,5981,5982,46.0367,16.04663889,4.76,0.059000000000000004,-0.057999999999999996,0.0,3,0.001,0.4734538506411923,0.4734538506411923,45.98919801682532,16.056506796964158,320.71908097465496,45.98780363210549,16.056642774153296,45.989203798036456,16.0565132577957,7.477713695960334
5856,5982,5983,36.6317,16.05538889,5.83,0.01,-0.017,0.0,-1,0.001,0.4630429701168062,0.4630429701168062,36.58419982479614,16.066918546183636,235.9690981205268,36.58523770421429,16.067033231569493,36.584204512127044,16.066924138320086,6.4468809640088
5859,5985,5986,58.5653,16.03147222,4.01,-0.32,0.335,0.051,-9,0.051,0.49197194301603275,0.49197194301603275,58.517701392741394,16.037986574824885,348.3895759602597,58.51289261676755,16.03818390721924,58.51770851803653,16.03799516542086,18.67545834462248
5862,5988,5989,-6.2917,16.09569444,6.53,0.037000000000000005,-0.008,0.012,-11,0.012,0.4177529999920324,0.4177529999920324,-6.3390872076792375,16.112209584505678,188.12826886896798,-6.323176674492385,16.112330432312117,-6.3390879528478985,16.11221410844486,47.035261629538105
5863,5989,5990,-6.1394,16.09994444,6.41,-0.03,0.004,0.0,-32,0.001,0.41351875543087147,0.41351875543087147,-6.186684532365577,16.116443829868054,188.06490692366245,-6.170860002004768,16.11656307424103,-6.186685250934931,16.11644835300602,46.87702368880414
5865,5991,5992,8.0961,16.09383333,6.29,-0.009000000000000001,-0.002,0.0,-21,0.001,0.42112054816418265,0.42112054816418265,8.048906261307506,16.10884201969311,191.0703568987805,8.058407567133077,16.108942089851553,8.048907281428084,16.10884656027271,32.774530977369686
5868,5994,5995,59.4108,16.05258333,6.19,-0.023,-0.022000000000000002,0.0,-5,0.001,0.4712004921592339,0.4712004921592339,59.363678826078726,16.05875780665619,349.5916857440386,59.3586195451297,16.058952462280374,59.36368569956236,16.05876661627766,19.44166637735868
5876,6003,6004,9.8917,16.12708333,5.63,-0.021,-0.004,0.0,-28,0.001,0.3880646062716302,0.3880646062716302,9.84531200252769,16.14189793513711,190.64661028388704,9.854160050022207,16.14198888359132,9.845313141976476,16.141902502165262,30.92669280879142
5877,6004,6005,21.8225,16.12283333,6.14,-0.013000000000000001,-0.040999999999999995,0.0,57,0.001,0.39364557004049416,0.39364557004049416,21.776232937251756,16.136316693539914,196.02900226249864,21.781293520874243,16.136405972080475,21.776235411857233,16.1363215383964,19.20776450214351
5880,6007,6008,17.0469,16.13458333,5.0,-0.032,-0.006999999999999999,0.002,-11,0.002,0.3813478224357709,0.3813478224357709,17.000814647581148,16.148614579822027,192.93171355962258,17.007304355104733,16.14870121625034,17.00081654057402,16.14861928600112,23.84931232816805
5881,6008,6009,17.0544,16.13469444,6.25,-0.031,-0.027999999999999997,0.002,38,0.002,0.3812375812859372,0.3812375812859372,17.00831725015244,16.14872482077055,192.93117263517334,17.014804607908808,16.148811430913064,17.008319143373562,16.148729527150955,23.841650397572206
5882,6009,6010,8.5342,16.14111111,5.73,-0.017,-0.01,0.0,-22,0.001,0.373893900951316,0.373893900951316,8.48811607468673,16.156068656286266,189.89347541711703,8.497444817247732,16.156157139138433,8.488117025326986,16.156073207485576,32.24166802654325
5883,6010,6011,3.4544,16.14969444,5.91,-0.027999999999999997,0.016,0.0,9,0.001,0.3647754090149924,0.3647754090149924,3.4084346982446356,16.165187189110352,188.56161837914348,3.419711737704685,16.165277804162468,3.408435089042157,16.1651916994219,37.264432317227936
5885,6012,6013,17.2058,16.14627778,6.14,-0.021,-0.026000000000000002,0.0,-17,0.001,0.3696739459463707,0.3696739459463707,17.15998837648866,16.160288450952724,192.59233083970415,17.166426239008402,16.160372411643195,17.1599902255254,16.16029316249052,23.66321891197705
5886,6013,6014,6.3789,16.15311111,5.97,0.23600000000000002,-0.738,0.03,-4,0.03,0.36166662824355456,0.36166662824355456,6.333057807025902,16.168295949886705,189.06832559090998,6.343182424682176,16.16838310749256,6.333058500996125,16.168300480193338,34.355641259437796
5888,6015,6016,-3.4669,16.16402778,5.37,-0.03,-0.006999999999999999,0.008,-46,0.008,0.34971356335253745,0.34971356335253745,-3.512628475209539,16.180249032702307,187.113519169261,-3.498232016320146,16.18034482039421,-3.5126288020453607,16.180253545084355,44.121758120636606
5890,6017,6018,36.4908,16.14952778,4.76,-0.053,0.33299999999999996,0.031,-19,0.031,0.3689368145871903,0.3689368145871903,36.44542717912665,16.161024697441285,227.83400768594532,36.44647953324382,16.16111591434639,36.44543086413427,16.161030293849702,5.691992599042849
5895,6022,6023,44.935,16.14616667,4.26,-0.025,0.038,0.02,-16,0.02,0.37378304759909753,0.37378304759909753,44.88970830963437,16.15617770717739,320.7796885872715,44.88858147315419,16.156282725257125,44.88971274152817,16.156184060837795,5.958536274294626
5897,6024,6025,67.8103,16.10547222,5.44,-0.035,0.066,0.01,-18,0.01,0.42266248937679407,0.42266248937679407,67.7644654044601,16.107292738805093,355.0568625178734,67.75680201451789,16.107542500491046,67.76447200125021,16.1073046190601,27.566877057809194
5904,6031,6032,9.7125,16.19158333,6.53,0.013999999999999999,-0.005,0.0,-27,0.001,0.323553173491927,0.323553173491927,9.667618714950212,16.206409363574508,188.7636206098634,9.676514296914869,16.206485241399584,9.667619642951784,16.206413934944965,30.978611831233355
5905,6033,6034,76.7936,16.05869444,5.56,-0.021,0.016,0.0,-16,0.001,0.4794094300186167,0.4794094300186167,76.7467855609568,16.050538101382273,357.3441758246766,76.73589813358024,16.051050913980145,76.74679346657756,16.050557678418276,36.46867474608305
5906,6034,6035,16.6656,16.19130556,6.08,0.003,0.004,0.0,-17,0.001,0.3245951942618781,0.3245951942618781,16.620826382270458,16.20536721133349,190.80028049397615,16.627422379773535,16.20544102418854,16.62082794769024,16.205371914175014,24.090808449245728
5907,6035,6036,57.9378,16.15080556,6.33,-0.024,0.022000000000000002,0.0,-10,0.001,0.37256888494077245,0.37256888494077245,57.89283779471907,16.157389754152774,350.77493346354896,57.888179395242965,16.157536285131798,57.892843087338825,16.15739822349612,17.825497975285195
5909,6037,6038,55.8289,16.15722222,6.49,-0.033,0.025,0.0,-15,0.001,0.36545687325743614,0.36545687325743614,55.78404787951494,16.164502228511555,349.2074046420643,55.779985333054874,16.1646366733573,55.78405294357944,16.164510235179456,15.765528656055505
5910,6038,6039,23.4947,16.19388889,5.7,-0.028999999999999998,-0.012,0.0,-25,0.001,0.32281360102628653,0.32281360102628653,23.450104498163828,16.20714859517802,194.1205893772043,23.454669017086758,16.207222083299357,23.450106652056913,16.207153507410606,17.3627872500303
5912,6040,6041,-4.2208,16.21569444,6.25,-0.032,-0.015,0.0,-16,0.001,0.2979632129317267,0.2979632129317267,-4.265306313844306,16.231999374231542,185.91920811785647,-4.25054345909807,16.232081872716293,-4.265306648764044,16.232003895505166,44.80418225637295
5914,6042,6043,33.3425,16.19436111,6.29,0.015,0.01,0.009000000000000001,0,0.009000000000000001,0.3236516390685438,0.3236516390685438,33.2980919012243,16.206310077767665,208.6583017828639,33.29996241714938,16.20638784798455,33.29809486935789,16.20631546936835,7.971901179811244
5917,6045,6046,36.425,16.19666667,5.63,-0.011000000000000001,-0.036000000000000004,0.0,-31,0.001,0.32181394224124205,0.32181394224124205,36.38070022496469,16.208147568573395,223.01582186056635,36.381760204036965,16.208227106373236,36.38070340997513,16.20815316619565,5.356148120481068
5918,6046,6047,5.0211,16.22094444,5.48,0.04,-0.006999999999999999,0.013999999999999999,-2,0.013999999999999999,0.2936938483265621,0.2936938483265621,4.976841357746284,16.236268733936832,187.05497588042402,4.9874735713265075,16.236340365784613,4.976841805408239,16.23627326011033,35.594749060187354
5921,6049,6050,42.3744,16.19655556,5.87,-0.006,0.027000000000000003,0.0,-21,0.001,0.3229379783554087,0.3229379783554087,42.33020472487764,16.20702303424569,301.07784104302203,42.329733957196574,16.207109359951858,42.33020834971345,16.207029130081484,3.929428670709978
5923,6051,6052,26.6708,16.21258333,6.5,0.049,-0.025,0.012,-8,0.012,0.30452418834534356,0.30452418834534356,26.626693238890994,16.22543787708527,195.7620960530424,26.63036264373748,16.22550798427303,26.626695515792175,16.22544292009155,14.2085360184174
5927,6055,6056,-3.6944,16.23908333,2.74,-0.044000000000000004,-0.14300000000000002,0.034,-20,0.034,0.27462912081793434,0.27462912081793434,-3.738340227685722,16.255333467335433,185.4798366770153,-3.723851621140661,16.255408730703408,-3.7383404907492728,16.255337987618958,44.252537323526404
5928,6056,6057,5.9019,16.23708333,6.31,0.028999999999999998,-0.012,0.0,-21,0.001,0.27764963358091066,0.27764963358091066,5.858036669040128,16.252312940755587,186.7816855252069,5.8683238023309645,16.2523800612535,5.85803716154491,16.25231747485598,34.695572582364704
5930,6059,6060,-8.3694,16.26036111,5.5,0.23399999999999999,-0.501,0.062,11,0.062,0.25284300557603956,0.25284300557603956,-8.412880661823051,16.277119541474505,184.60041632169643,-8.395834771310383,16.277195177747572,-8.412881231949997,16.277124102860853,48.89213808420818
5933,6062,6063,33.8586,16.24466667,5.64,-0.271,-0.079,0.045,-11,0.045,0.27344691652324826,0.27344691652324826,33.81535898061128,16.256514762737208,205.99393066159624,33.81708443427581,16.256580851241658,33.815361494299594,16.256520191913644,7.239097576530113
5934,6063,6064,33.8583,16.24466667,6.66,-0.271,-0.079,0.045,-17,0.045,0.27344687190336714,0.27344687190336714,33.81505897551285,16.256514807376128,205.9929703357599,33.81678450843143,16.2565808956995,33.81506148918132,16.256520236533525,7.2393720061928235
5935,6064,6065,18.8083,16.25797222,5.69,-0.064,-0.077,0.01,-18,0.01,0.2581894507050819,0.2581894507050819,18.765121320166514,16.271772892531537,189.1526787525976,18.771048683839684,16.271831490640245,18.76512269878015,16.27177765773181,21.836294638913948
5937,6066,6067,-3.9533,16.28202778,6.18,0.04,0.009000000000000001,0.0,-8,0.001,0.23165416450287069,0.23165416450287069,-3.996209305902835,16.29830841918211,184.53764210626025,-3.98159993500666,16.298372026419003,-3.996209536042801,16.29831294393402,44.466862186716064
